latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.5,13.400009,38.0,3600,Europe/London,BST

time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2022-06-30T08:00,21.2,200.0,140.0,0.91,1.12
2022-06-30T09:00,22.0,175.0,120.0,1.40,1.71
2022-06-30T10:00,22.6,132.0,101.0,1.40,1.71
2022-06-30T11:00,23.0,155.0,162.0,1.97,2.38
2022-06-30T12:00,23.3,67.0,231.0,1.84,2.20
2022-06-30T13:00,24.2,133.0,249.0,1.30,1.61
2022-06-30T14:00,25.3,168.0,283.0,1.20,1.50
2022-06-30T15:00,25.6,75.0,251.0,0.80,1.00
2022-06-30T16:00,26.3,116.0,251.0,0.89,1.08
2022-06-30T17:00,26.6,143.0,182.0,1.66,2.20
2022-06-30T18:00,26.4,87.0,126.0,2.25,3.07
2022-06-30T19:00,25.8,66.0,78.0,2.50,3.81
2022-06-30T20:00,24.7,16.0,35.0,2.33,4.63
2022-06-30T21:00,23.3,0.0,4.0,2.72,5.74
2022-06-30T22:00,22.2,0.0,0.0,2.47,5.60
2022-06-30T23:00,21.4,0.0,0.0,3.92,7.40
2022-07-01T00:00,20.7,0.0,0.0,2.83,6.63
2022-07-01T01:00,20.1,0.0,0.0,2.70,6.12
2022-07-01T02:00,19.6,0.0,0.0,3.60,7.09
2022-07-01T03:00,19.3,0.0,0.0,3.80,7.45
2022-07-01T04:00,19.0,0.0,0.0,2.02,4.74
2022-07-01T05:00,19.4,15.0,20.0,1.77,3.78
2022-07-01T06:00,21.1,80.0,56.0,2.97,4.96
2022-07-01T07:00,23.5,192.0,81.0,2.42,3.47
2022-07-01T08:00,23.4,145.0,110.0,1.00,1.21
2022-07-01T09:00,23.3,156.0,135.0,1.80,2.20
2022-07-01T10:00,22.8,196.0,149.0,3.73,4.96
2022-07-01T11:00,21.0,262.0,147.0,6.61,9.74
2022-07-01T12:00,19.4,86.0,169.0,6.32,9.14
2022-07-01T13:00,19.3,32.0,236.0,5.50,8.11
2022-07-01T14:00,19.5,136.0,185.0,4.30,6.36
2022-07-01T15:00,19.4,85.0,156.0,4.40,6.39
2022-07-01T16:00,19.9,83.0,204.0,5.46,7.62
2022-07-01T17:00,20.0,111.0,142.0,5.74,8.25
2022-07-01T18:00,19.9,83.0,117.0,5.16,7.43
2022-07-01T19:00,19.4,56.0,63.0,4.84,6.96
2022-07-01T20:00,17.9,4.0,28.0,4.54,6.84
2022-07-01T21:00,17.4,0.0,1.0,4.03,6.20
2022-07-01T22:00,17.1,0.0,0.0,3.71,5.90
2022-07-01T23:00,16.8,0.0,0.0,3.13,5.22
2022-07-02T00:00,16.5,0.0,0.0,3.04,5.32
2022-07-02T01:00,16.2,0.0,0.0,2.72,4.96
2022-07-02T02:00,15.7,0.0,0.0,2.24,4.74
2022-07-02T03:00,15.2,0.0,0.0,1.86,4.20
2022-07-02T04:00,14.4,0.0,0.0,2.14,4.52
2022-07-02T05:00,14.5,15.0,22.0,2.55,4.66
2022-07-02T06:00,16.1,85.0,57.0,2.27,3.58
2022-07-02T07:00,18.0,201.0,81.0,2.30,3.05
2022-07-02T08:00,19.1,332.0,100.0,2.37,3.09
2022-07-02T09:00,20.7,460.0,111.0,2.88,3.73
2022-07-02T10:00,21.5,362.0,158.0,2.91,3.83
2022-07-02T11:00,22.6,493.0,166.0,2.42,3.14
2022-07-02T12:00,23.4,461.0,218.0,2.34,3.01
2022-07-02T13:00,23.9,384.0,224.0,2.10,2.68
2022-07-02T14:00,24.4,282.0,265.0,1.72,2.08
2022-07-02T15:00,25.0,242.0,301.0,1.64,2.08
2022-07-02T16:00,25.4,312.0,217.0,1.40,1.81
2022-07-02T17:00,25.5,303.0,135.0,1.55,1.94
2022-07-02T18:00,25.2,253.0,84.0,1.75,2.35
2022-07-02T19:00,24.5,125.0,63.0,1.41,2.78
2022-07-02T20:00,23.0,31.0,33.0,1.57,4.00
2022-07-02T21:00,21.1,1.0,3.0,1.89,4.96
2022-07-02T22:00,19.7,0.0,0.0,2.30,5.66
2022-07-02T23:00,18.5,0.0,0.0,3.36,7.72
2022-07-03T00:00,17.5,0.0,0.0,3.68,7.95
2022-07-03T01:00,16.7,0.0,0.0,3.70,7.88
2022-07-03T02:00,16.2,0.0,0.0,3.56,7.32
2022-07-03T03:00,15.9,0.0,0.0,3.55,7.18
2022-07-03T04:00,15.6,0.0,0.0,3.32,6.90
2022-07-03T05:00,16.1,15.0,21.0,3.32,6.42
2022-07-03T06:00,17.9,84.0,55.0,3.61,6.59
2022-07-03T07:00,20.1,199.0,79.0,3.83,5.48
2022-07-03T08:00,22.0,327.0,99.0,4.05,5.48
2022-07-03T09:00,23.8,456.0,112.0,4.70,6.36
2022-07-03T10:00,25.2,574.0,120.0,4.25,5.70
2022-07-03T11:00,26.2,652.0,126.0,3.52,4.63
2022-07-03T12:00,27.3,689.0,142.0,2.83,3.75
2022-07-03T13:00,27.9,502.0,199.0,2.71,3.61
2022-07-03T14:00,28.1,187.0,306.0,2.50,3.28
2022-07-03T15:00,28.4,105.0,322.0,2.40,3.01
2022-07-03T16:00,28.1,10.0,231.0,2.12,2.75
2022-07-03T17:00,27.9,51.0,149.0,1.73,2.31
2022-07-03T18:00,27.6,89.0,108.0,1.91,2.61
2022-07-03T19:00,26.7,51.0,71.0,2.14,3.82
2022-07-03T20:00,25.3,23.0,29.0,2.13,4.82
2022-07-03T21:00,24.7,0.0,3.0,2.19,3.97
2022-07-03T22:00,22.3,0.0,0.0,0.76,2.44
2022-07-03T23:00,20.8,0.0,0.0,2.05,5.02
2022-07-04T00:00,19.7,0.0,0.0,0.51,1.53
2022-07-04T01:00,19.7,0.0,0.0,1.92,3.26
2022-07-04T02:00,18.2,0.0,0.0,3.75,7.04
2022-07-04T03:00,18.0,0.0,0.0,4.14,7.82
2022-07-04T04:00,17.5,0.0,0.0,3.98,7.38
2022-07-04T05:00,17.2,12.0,18.0,3.54,6.16
2022-07-04T06:00,17.2,54.0,53.0,3.91,5.74
2022-07-04T07:00,17.8,134.0,87.0,3.91,5.33
2022-07-04T08:00,19.6,265.0,125.0,4.00,5.34
2022-07-04T09:00,20.6,337.0,158.0,3.97,5.31
2022-07-04T10:00,21.8,492.0,170.0,3.49,4.57
2022-07-04T11:00,23.0,554.0,163.0,3.91,5.11
2022-07-04T12:00,23.6,435.0,231.0,4.70,6.10
2022-07-04T13:00,23.6,349.0,224.0,4.30,5.60
2022-07-04T14:00,24.2,411.0,223.0,4.00,5.20
2022-07-04T15:00,24.7,474.0,200.0,3.95,5.25
2022-07-04T16:00,24.7,348.0,164.0,3.57,4.67
2022-07-04T17:00,24.6,283.0,130.0,3.55,4.74
2022-07-04T18:00,24.4,215.0,99.0,3.27,4.35
2022-07-04T19:00,23.8,110.0,68.0,2.39,3.55
2022-07-04T20:00,22.6,30.0,32.0,1.89,2.64
2022-07-04T21:00,20.6,1.0,2.0,1.90,2.43
2022-07-04T22:00,18.8,0.0,0.0,1.71,2.21
2022-07-04T23:00,18.4,0.0,0.0,1.14,1.14
2022-07-05T00:00,18.7,0.0,0.0,1.12,1.00
2022-07-05T01:00,17.5,0.0,0.0,1.43,2.15
2022-07-05T02:00,15.6,0.0,0.0,2.00,4.24
2022-07-05T03:00,14.8,0.0,0.0,3.18,6.24
2022-07-05T04:00,14.9,0.0,0.0,3.08,6.54
2022-07-05T05:00,15.3,12.0,18.0,3.24,6.00
2022-07-05T06:00,16.8,64.0,54.0,2.82,4.70
2022-07-05T07:00,18.4,154.0,93.0,2.41,3.30
2022-07-05T08:00,19.9,272.0,106.0,2.47,3.20
2022-07-05T09:00,20.7,293.0,121.0,2.80,3.61
2022-07-05T10:00,22.0,461.0,167.0,3.34,4.26
2022-07-05T11:00,23.0,533.0,169.0,3.32,4.30
2022-07-05T12:00,23.2,520.0,140.0,3.96,5.22
2022-07-05T13:00,23.3,388.0,148.0,4.05,5.32
2022-07-05T14:00,23.6,422.0,167.0,3.92,5.09
2022-07-05T15:00,23.8,335.0,172.0,3.81,5.02
2022-07-05T16:00,23.8,263.0,149.0,3.80,5.06
2022-07-05T17:00,23.5,230.0,110.0,3.91,5.30
2022-07-05T18:00,23.2,155.0,93.0,3.82,5.17
2022-07-05T19:00,22.7,78.0,67.0,3.36,4.86
2022-07-05T20:00,21.5,29.0,32.0,2.44,4.68
2022-07-05T21:00,20.6,0.0,2.0,1.80,4.60
2022-07-05T22:00,19.7,0.0,0.0,1.90,4.33
2022-07-05T23:00,18.7,0.0,0.0,1.77,4.18
2022-07-06T00:00,17.8,0.0,0.0,2.02,4.43
2022-07-06T01:00,17.1,0.0,0.0,2.92,5.38
2022-07-06T02:00,16.6,0.0,0.0,3.55,6.12
2022-07-06T03:00,15.9,0.0,0.0,2.76,5.17
2022-07-06T04:00,15.1,0.0,0.0,2.94,5.14
2022-07-06T05:00,15.0,11.0,16.0,3.66,5.88
2022-07-06T06:00,15.2,66.0,49.0,3.97,5.82
2022-07-06T07:00,15.9,167.0,81.0,3.72,5.16
2022-07-06T08:00,16.9,262.0,107.0,3.81,5.15
2022-07-06T09:00,18.1,391.0,124.0,4.65,6.23
2022-07-06T10:00,18.8,303.0,203.0,5.50,7.31
2022-07-06T11:00,19.0,242.0,218.0,5.29,7.17
2022-07-06T12:00,19.4,209.0,257.0,5.42,7.30
2022-07-06T13:00,19.5,93.0,260.0,5.24,6.99
2022-07-06T14:00,19.3,95.0,203.0,5.26,7.19
2022-07-06T15:00,19.6,115.0,212.0,5.22,7.09
2022-07-06T16:00,19.7,86.0,204.0,5.00,7.06
2022-07-06T17:00,19.7,108.0,160.0,4.90,6.93
2022-07-06T18:00,19.4,41.0,113.0,4.72,6.78
2022-07-06T19:00,19.0,18.0,55.0,4.02,5.86
2022-07-06T20:00,18.0,9.0,33.0,3.09,4.92
2022-07-06T21:00,17.3,0.0,2.0,2.55,4.73
2022-07-06T22:00,16.7,0.0,0.0,2.40,4.81
2022-07-06T23:00,16.0,0.0,0.0,2.33,5.12
2022-07-07T00:00,15.6,0.0,0.0,2.86,5.77
2022-07-07T01:00,15.6,0.0,0.0,3.72,6.90
2022-07-07T02:00,15.7,0.0,0.0,3.94,6.94
2022-07-07T03:00,15.3,0.0,0.0,4.10,6.72
2022-07-07T04:00,14.4,0.0,0.0,4.28,7.13
2022-07-07T05:00,13.8,0.0,11.0,4.06,7.42
2022-07-07T06:00,13.8,0.0,31.0,4.25,7.49
2022-07-07T07:00,13.9,1.0,48.0,4.53,7.63
2022-07-07T08:00,13.6,0.0,34.0,4.47,7.62
2022-07-07T09:00,14.2,1.0,125.0,4.58,7.89
2022-07-07T10:00,15.8,110.0,269.0,4.55,7.78
2022-07-07T11:00,17.1,130.0,296.0,3.98,5.61
2022-07-07T12:00,16.9,45.0,232.0,4.19,5.97
2022-07-07T13:00,16.8,50.0,188.0,3.40,4.65
2022-07-07T14:00,16.9,39.0,216.0,3.20,4.34
2022-07-07T15:00,16.7,12.0,192.0,2.91,3.93
2022-07-07T16:00,16.5,0.0,115.0,2.88,3.96
2022-07-07T17:00,17.3,85.0,105.0,2.81,4.50
2022-07-07T18:00,18.1,86.0,54.0,3.14,4.66
2022-07-07T19:00,17.5,20.0,46.0,4.12,7.15
2022-07-07T20:00,16.6,3.0,15.0,4.46,8.01
2022-07-07T21:00,16.0,0.0,1.0,4.40,7.78
2022-07-07T22:00,15.4,0.0,0.0,3.81,7.10
2022-07-07T23:00,14.8,0.0,0.0,3.68,6.71
2022-07-08T00:00,14.8,0.0,0.0,3.98,7.12
2022-07-08T01:00,14.6,0.0,0.0,4.11,7.48
2022-07-08T02:00,14.4,0.0,0.0,4.07,7.57
2022-07-08T03:00,14.1,0.0,0.0,4.12,7.74
2022-07-08T04:00,13.6,0.0,0.0,4.09,7.60
2022-07-08T05:00,13.5,12.0,18.0,4.31,7.51
2022-07-08T06:00,14.2,75.0,56.0,5.51,8.20
2022-07-08T07:00,15.3,155.0,92.0,5.66,8.13
2022-07-08T08:00,15.5,50.0,168.0,5.28,7.52
2022-07-08T09:00,16.2,158.0,204.0,4.90,6.78
2022-07-08T10:00,17.2,260.0,240.0,5.19,7.12
2022-07-08T11:00,18.1,429.0,187.0,5.16,6.96
2022-07-08T12:00,18.7,366.0,210.0,4.88,6.59
2022-07-08T13:00,19.8,458.0,202.0,5.06,6.84
2022-07-08T14:00,20.2,269.0,255.0,5.55,7.47
2022-07-08T15:00,19.6,148.0,192.0,5.51,7.70
2022-07-08T16:00,18.9,5.0,185.0,5.39,7.80
2022-07-08T17:00,19.1,23.0,134.0,5.06,7.44
2022-07-08T18:00,19.4,12.0,96.0,4.22,6.45
2022-07-08T19:00,19.3,23.0,64.0,4.34,6.68
2022-07-08T20:00,18.1,18.0,32.0,3.71,6.55
2022-07-08T21:00,17.3,0.0,3.0,3.60,6.82
2022-07-08T22:00,16.8,0.0,0.0,3.42,6.80
2022-07-08T23:00,16.3,0.0,0.0,4.18,7.69
2022-07-09T00:00,15.9,0.0,0.0,3.86,7.02
2022-07-09T01:00,15.4,0.0,0.0,3.77,6.98
2022-07-09T02:00,14.8,0.0,0.0,3.85,6.98
2022-07-09T03:00,14.2,0.0,0.0,3.81,6.66
2022-07-09T04:00,13.7,0.0,0.0,3.77,6.35
2022-07-09T05:00,13.6,6.0,12.0,3.64,6.04
2022-07-09T06:00,14.0,37.0,50.0,4.16,6.08
2022-07-09T07:00,14.9,58.0,96.0,4.61,6.36
2022-07-09T08:00,15.6,25.0,124.0,4.39,5.95
2022-07-09T09:00,16.0,26.0,115.0,4.73,6.57
2022-07-09T10:00,16.5,9.0,152.0,4.93,7.05
2022-07-09T11:00,17.5,60.0,210.0,4.92,6.92
2022-07-09T12:00,18.5,90.0,248.0,4.72,6.62
2022-07-09T13:00,19.7,214.0,258.0,4.52,6.24
2022-07-09T14:00,20.7,347.0,247.0,4.02,5.54
2022-07-09T15:00,21.3,339.0,232.0,4.04,5.79
2022-07-09T16:00,21.4,258.0,190.0,4.27,6.30
2022-07-09T17:00,21.2,200.0,130.0,4.39,6.94
2022-07-09T18:00,19.6,87.0,80.0,3.91,5.99
2022-07-09T19:00,19.2,60.0,59.0,3.71,6.26
2022-07-09T20:00,16.9,16.0,25.0,4.00,7.32
2022-07-09T21:00,16.6,0.0,2.0,4.04,7.50
2022-07-09T22:00,15.7,0.0,0.0,4.24,7.71
2022-07-09T23:00,15.4,0.0,0.0,4.34,7.45
2022-07-10T00:00,15.1,0.0,0.0,4.38,7.34
2022-07-10T01:00,14.8,0.0,0.0,4.85,7.79
2022-07-10T02:00,14.2,0.0,0.0,4.81,7.84
2022-07-10T03:00,13.8,0.0,0.0,5.07,8.19
2022-07-10T04:00,13.6,0.0,0.0,4.88,7.92
2022-07-10T05:00,13.4,5.0,12.0,4.78,7.84
2022-07-10T06:00,13.6,45.0,45.0,5.91,8.99
2022-07-10T07:00,14.2,112.0,85.0,6.66,9.68
2022-07-10T08:00,14.6,78.0,105.0,6.50,9.42
2022-07-10T09:00,15.4,139.0,157.0,6.49,9.21
2022-07-10T10:00,16.5,207.0,216.0,6.66,9.32
2022-07-10T11:00,17.0,184.0,231.0,5.58,7.58
2022-07-10T12:00,17.5,130.0,300.0,5.24,7.10
2022-07-10T13:00,17.7,126.0,211.0,5.24,7.16
2022-07-10T14:00,18.4,166.0,237.0,4.99,6.88
2022-07-10T15:00,18.7,149.0,228.0,4.88,6.88
2022-07-10T16:00,18.6,123.0,220.0,4.69,6.67
2022-07-10T17:00,18.1,98.0,160.0,4.67,6.72
2022-07-10T18:00,17.9,71.0,135.0,4.67,6.79
2022-07-10T19:00,17.4,29.0,81.0,4.04,6.22
2022-07-10T20:00,16.9,19.0,29.0,3.36,5.89
2022-07-10T21:00,16.2,0.0,2.0,3.00,5.77
2022-07-10T22:00,15.8,0.0,0.0,3.14,5.99
2022-07-10T23:00,15.2,0.0,0.0,2.73,5.70
2022-07-11T00:00,15.0,0.0,0.0,3.09,6.08
2022-07-11T01:00,14.7,0.0,0.0,3.50,6.58
2022-07-11T02:00,14.2,0.0,0.0,3.41,6.30
2022-07-11T03:00,13.7,0.0,0.0,3.54,6.38
2022-07-11T04:00,12.8,0.0,0.0,3.62,6.58
2022-07-11T05:00,12.7,10.0,14.0,3.73,6.58
2022-07-11T06:00,13.3,66.0,53.0,3.90,5.77
2022-07-11T07:00,14.4,149.0,81.0,3.89,5.41
2022-07-11T08:00,15.7,249.0,119.0,3.94,5.32
2022-07-11T09:00,17.7,389.0,140.0,4.05,5.35
2022-07-11T10:00,18.8,395.0,178.0,4.06,5.26
2022-07-11T11:00,19.6,396.0,181.0,3.04,3.89
2022-07-11T12:00,20.4,357.0,242.0,3.33,4.22
2022-07-11T13:00,21.0,364.0,181.0,3.41,4.40
2022-07-11T14:00,21.2,177.0,257.0,3.54,4.67
2022-07-11T15:00,21.2,72.0,288.0,3.55,4.76
2022-07-11T16:00,21.5,143.0,206.0,3.69,5.11
2022-07-11T17:00,21.3,59.0,167.0,3.66,5.16
2022-07-11T18:00,20.9,71.0,116.0,3.44,4.88
2022-07-11T19:00,20.3,58.0,74.0,2.41,4.32
2022-07-11T20:00,19.6,18.0,26.0,1.81,4.06
2022-07-11T21:00,18.2,0.0,2.0,1.40,3.73
2022-07-11T22:00,16.7,0.0,0.0,1.77,3.51
2022-07-11T23:00,15.3,0.0,0.0,1.50,3.85
2022-07-12T00:00,14.5,0.0,0.0,1.68,3.60
2022-07-12T01:00,13.8,0.0,0.0,1.52,4.06
2022-07-12T02:00,13.1,0.0,0.0,1.61,4.11
2022-07-12T03:00,12.4,0.0,0.0,1.49,3.80
2022-07-12T04:00,12.0,0.0,0.0,1.72,3.84
2022-07-12T05:00,12.1,10.0,16.0,2.51,5.19
2022-07-12T06:00,14.6,64.0,51.0,2.88,5.24
2022-07-12T07:00,17.1,171.0,84.0,2.86,4.12
2022-07-12T08:00,18.6,302.0,96.0,3.11,4.16
2022-07-12T09:00,20.7,459.0,108.0,3.86,5.08
2022-07-12T10:00,22.2,568.0,118.0,3.89,5.17
2022-07-12T11:00,23.1,535.0,153.0,3.72,4.85
2022-07-12T12:00,24.0,552.0,143.0,4.05,5.32
2022-07-12T13:00,24.8,495.0,161.0,4.28,5.64
2022-07-12T14:00,25.1,357.0,206.0,4.26,5.69
2022-07-12T15:00,25.4,287.0,207.0,4.40,6.11
2022-07-12T16:00,25.5,293.0,162.0,4.46,6.16
2022-07-12T17:00,25.5,265.0,110.0,4.33,6.10
2022-07-12T18:00,25.2,235.0,80.0,4.69,6.75
2022-07-12T19:00,24.4,115.0,60.0,3.47,5.94
2022-07-12T20:00,22.8,24.0,32.0,2.76,5.73
2022-07-12T21:00,21.0,0.0,2.0,2.76,6.18
2022-07-12T22:00,19.6,0.0,0.0,2.27,5.74
2022-07-12T23:00,18.3,0.0,0.0,2.16,5.68
2022-07-13T00:00,17.1,0.0,0.0,2.19,5.78
2022-07-13T01:00,15.9,0.0,0.0,2.20,4.96
2022-07-13T02:00,15.1,0.0,0.0,1.94,4.83
2022-07-13T03:00,15.0,0.0,0.0,2.11,5.26
2022-07-13T04:00,15.2,0.0,0.0,2.00,4.73
2022-07-13T05:00,15.7,3.0,16.0,2.25,4.81
2022-07-13T06:00,17.6,13.0,74.0,2.95,5.80
2022-07-13T07:00,19.7,84.0,92.0,2.91,5.28
2022-07-13T08:00,22.3,245.0,120.0,3.27,4.53
2022-07-13T09:00,23.9,252.0,154.0,3.72,5.07
2022-07-13T10:00,24.4,153.0,174.0,4.02,5.25
2022-07-13T11:00,25.2,134.0,214.0,3.61,5.04
2022-07-13T12:00,25.6,71.0,246.0,4.20,5.90
2022-07-13T13:00,26.6,172.0,281.0,4.20,5.90
2022-07-13T14:00,26.9,158.0,233.0,4.02,5.64
2022-07-13T15:00,27.0,106.0,211.0,3.90,5.29
2022-07-13T16:00,27.2,194.0,142.0,4.49,6.20
2022-07-13T17:00,27.2,156.0,113.0,4.65,6.56
2022-07-13T18:00,26.9,66.0,97.0,3.50,5.51
2022-07-13T19:00,25.9,39.0,49.0,2.21,4.68
2022-07-13T20:00,25.4,19.0,26.0,3.12,6.29
2022-07-13T21:00,23.7,0.0,2.0,4.19,7.70
2022-07-13T22:00,22.3,0.0,0.0,4.89,8.10
2022-07-13T23:00,21.3,0.0,0.0,3.26,6.36
2022-07-14T00:00,20.3,0.0,0.0,3.11,5.97
2022-07-14T01:00,19.6,0.0,0.0,3.41,6.28
2022-07-14T02:00,18.8,0.0,0.0,3.92,6.80
2022-07-14T03:00,17.8,0.0,0.0,4.36,7.13
2022-07-14T04:00,16.9,0.0,0.0,3.83,6.38
2022-07-14T05:00,16.2,3.0,13.0,3.28,4.96
2022-07-14T06:00,15.8,38.0,49.0,3.50,4.80
2022-07-14T07:00,16.1,107.0,91.0,3.11,4.18
2022-07-14T08:00,17.4,314.0,106.0,3.04,3.96
2022-07-14T09:00,18.5,427.0,127.0,2.90,3.82
2022-07-14T10:00,19.7,524.0,136.0,2.69,3.41
2022-07-14T11:00,21.0,681.0,117.0,2.64,3.36
2022-07-14T12:00,22.2,741.0,132.0,2.75,3.41
2022-07-14T13:00,22.9,688.0,149.0,2.68,3.44
2022-07-14T14:00,23.5,683.0,126.0,3.10,3.86
2022-07-14T15:00,23.8,620.0,122.0,3.18,4.03
2022-07-14T16:00,23.7,412.0,152.0,3.81,5.01
2022-07-14T17:00,23.4,245.0,148.0,4.42,5.92
2022-07-14T18:00,22.8,65.0,123.0,4.96,6.73
2022-07-14T19:00,21.9,57.0,72.0,5.73,8.35
2022-07-14T20:00,19.3,18.0,29.0,5.59,8.70
2022-07-14T21:00,18.2,0.0,1.0,5.06,7.90
2022-07-14T22:00,17.3,0.0,0.0,5.27,8.15
2022-07-14T23:00,16.3,0.0,0.0,4.72,7.79
2022-07-15T00:00,15.5,0.0,0.0,4.92,7.89
2022-07-15T01:00,14.8,0.0,0.0,4.88,7.78
2022-07-15T02:00,14.2,0.0,0.0,4.75,7.70
2022-07-15T03:00,13.7,0.0,0.0,4.62,7.56
2022-07-15T04:00,13.4,0.0,0.0,4.84,7.88
2022-07-15T05:00,13.3,9.0,13.0,4.66,7.43
2022-07-15T06:00,13.9,66.0,52.0,5.70,8.26
2022-07-15T07:00,14.7,148.0,89.0,6.30,8.99
2022-07-15T08:00,16.0,215.0,124.0,6.59,9.19
2022-07-15T09:00,16.9,256.0,151.0,6.54,9.18
2022-07-15T10:00,17.6,129.0,254.0,6.46,8.88
2022-07-15T11:00,17.9,8.0,280.0,5.26,7.31
2022-07-15T12:00,18.3,37.0,236.0,5.41,7.30
2022-07-15T13:00,19.1,38.0,300.0,5.73,7.81
2022-07-15T14:00,19.4,78.0,239.0,5.43,7.50
2022-07-15T15:00,19.3,14.0,214.0,5.24,7.23
2022-07-15T16:00,19.5,55.0,198.0,4.88,6.77
2022-07-15T17:00,19.4,32.0,138.0,4.62,6.55
2022-07-15T18:00,19.5,39.0,100.0,4.40,6.20
2022-07-15T19:00,19.2,45.0,53.0,4.21,6.20
2022-07-15T20:00,17.9,4.0,18.0,3.92,6.17
2022-07-15T21:00,17.0,0.0,1.0,3.42,5.76
2022-07-15T22:00,16.2,0.0,0.0,3.11,5.56
2022-07-15T23:00,15.6,0.0,0.0,3.30,6.00
2022-07-16T00:00,15.2,0.0,0.0,3.03,5.57
2022-07-16T01:00,15.0,0.0,0.0,2.40,4.71
2022-07-16T02:00,14.7,0.0,0.0,2.21,4.47
2022-07-16T03:00,14.6,0.0,0.0,2.73,5.26
2022-07-16T04:00,14.5,0.0,0.0,3.50,6.40
2022-07-16T05:00,14.6,2.0,9.0,4.40,7.63
2022-07-16T06:00,15.2,10.0,42.0,4.92,8.68
2022-07-16T07:00,15.5,27.0,85.0,5.52,8.95
2022-07-16T08:00,14.9,20.0,91.0,5.47,8.46
2022-07-16T09:00,15.9,37.0,161.0,6.45,9.26
2022-07-16T10:00,17.0,234.0,179.0,6.17,8.55
2022-07-16T11:00,18.3,309.0,253.0,5.75,8.05
2022-07-16T12:00,19.8,537.0,192.0,6.35,8.91
2022-07-16T13:00,20.7,541.0,181.0,6.86,9.55
2022-07-16T14:00,21.5,555.0,151.0,7.13,9.87
2022-07-16T15:00,21.8,455.0,165.0,7.16,9.94
2022-07-16T16:00,22.0,361.0,170.0,7.20,10.18
2022-07-16T17:00,22.0,284.0,142.0,6.81,9.72
2022-07-16T18:00,21.3,211.0,101.0,6.01,8.84
2022-07-16T19:00,20.5,117.0,61.0,4.95,7.71
2022-07-16T20:00,18.8,20.0,28.0,4.03,7.00
2022-07-16T21:00,17.5,0.0,1.0,3.69,6.79
2022-07-16T22:00,16.5,0.0,0.0,3.64,6.94
2022-07-16T23:00,15.4,0.0,0.0,3.74,7.06
2022-07-17T00:00,14.5,0.0,0.0,3.36,6.60
2022-07-17T01:00,13.6,0.0,0.0,3.09,6.24
2022-07-17T02:00,12.8,0.0,0.0,2.97,6.17
2022-07-17T03:00,12.1,0.0,0.0,2.67,5.74
2022-07-17T04:00,11.3,0.0,0.0,2.94,5.98
2022-07-17T05:00,11.2,8.0,14.0,3.22,6.11
2022-07-17T06:00,12.6,63.0,51.0,3.26,5.14
2022-07-17T07:00,14.1,140.0,85.0,4.12,5.69
2022-07-17T08:00,15.2,147.0,163.0,3.89,5.14
2022-07-17T09:00,15.6,42.0,225.0,3.64,4.81
2022-07-17T10:00,16.3,29.0,283.0,4.08,5.41
2022-07-17T11:00,17.7,154.0,305.0,3.30,4.32
2022-07-17T12:00,19.0,283.0,299.0,3.81,4.90
2022-07-17T13:00,20.3,409.0,280.0,3.49,4.61
2022-07-17T14:00,21.6,622.0,160.0,3.00,3.89
2022-07-17T15:00,22.3,594.0,121.0,2.82,3.71
2022-07-17T16:00,22.7,497.0,110.0,2.75,3.55
2022-07-17T17:00,22.7,372.0,96.0,2.88,3.74
2022-07-17T18:00,22.5,238.0,79.0,3.05,4.19
2022-07-17T19:00,21.9,109.0,59.0,2.19,3.40
2022-07-17T20:00,20.8,7.0,34.0,1.84,2.62
2022-07-17T21:00,19.2,0.0,1.0,1.43,1.98
2022-07-17T22:00,19.3,0.0,0.0,1.14,1.52
2022-07-17T23:00,17.2,0.0,0.0,1.68,2.12
2022-07-18T00:00,15.5,0.0,0.0,1.30,1.91
2022-07-18T01:00,15.2,0.0,0.0,1.93,2.44
2022-07-18T02:00,14.7,0.0,0.0,1.90,2.61
2022-07-18T03:00,14.2,0.0,0.0,1.34,2.28
2022-07-18T04:00,13.8,0.0,0.0,1.61,2.32
2022-07-18T05:00,13.5,7.0,12.0,1.00,2.30
2022-07-18T06:00,15.5,61.0,49.0,1.12,2.02
2022-07-18T07:00,18.5,105.0,104.0,0.94,1.53
2022-07-18T08:00,20.5,248.0,103.0,1.21,1.52
2022-07-18T09:00,22.5,420.0,109.0,1.77,2.18
2022-07-18T10:00,24.1,553.0,116.0,2.02,2.52
2022-07-18T11:00,25.3,625.0,130.0,1.68,2.04
2022-07-18T12:00,26.5,682.0,129.0,1.17,1.43
2022-07-18T13:00,27.3,553.0,196.0,1.88,2.38
2022-07-18T14:00,27.6,369.0,218.0,1.92,2.33
2022-07-18T15:00,27.7,261.0,218.0,1.97,2.46
2022-07-18T16:00,27.8,183.0,190.0,1.79,2.28
2022-07-18T17:00,28.1,172.0,171.0,1.39,1.75
2022-07-18T18:00,28.0,102.0,135.0,1.42,1.84
2022-07-18T19:00,27.4,60.0,85.0,1.22,1.75
2022-07-18T20:00,25.5,18.0,26.0,1.17,1.49
2022-07-18T21:00,23.9,0.0,1.0,1.46,1.80
2022-07-18T22:00,21.2,0.0,0.0,2.00,3.06
