HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2016-02-23 21:00;2016-02-23 22:00;DK1;141,020004;18,900000
2016-02-23 20:00;2016-02-23 21:00;DK1;145,490005;19,500000
2016-02-23 19:00;2016-02-23 20:00;DK1;150,940002;20,230000
2016-02-23 18:00;2016-02-23 19:00;DK1;155,119995;20,790001
2016-02-23 17:00;2016-02-23 18:00;DK1;159,220001;21,340000
2016-02-23 16:00;2016-02-23 17:00;DK1;156,389999;20,959999
2016-02-23 15:00;2016-02-23 16:00;DK1;151,979996;20,370001
2016-02-23 14:00;2016-02-23 15:00;DK1;151,009995;20,240000
2016-02-23 13:00;2016-02-23 14:00;DK1;152,429993;20,430000
2016-02-23 12:00;2016-02-23 13:00;DK1;153,919998;20,629999
2016-02-23 11:00;2016-02-23 12:00;DK1;154,449997;20,700001
2016-02-23 10:00;2016-02-23 11:00;DK1;154,750000;20,740000
2016-02-23 09:00;2016-02-23 10:00;DK1;156,160004;20,930000
2016-02-23 08:00;2016-02-23 09:00;DK1;158,250000;21,209999
2016-02-23 07:00;2016-02-23 08:00;DK1;162,800003;21,820000
2016-02-23 06:00;2016-02-23 07:00;DK1;157,130005;21,059999
2016-02-23 05:00;2016-02-23 06:00;DK1;148,479996;19,900000
2016-02-23 04:00;2016-02-23 05:00;DK1;142,429993;19,090000
2016-02-23 03:00;2016-02-23 04:00;DK1;133,029999;17,830000
2016-02-23 02:00;2016-02-23 03:00;DK1;130,350006;17,469999
2016-02-23 01:00;2016-02-23 02:00;DK1;128,559998;17,230000
2016-02-23 00:00;2016-02-23 01:00;DK1;106,550003;14,280000
2016-02-22 23:00;2016-02-23 00:00;DK1;132,880005;17,809999
2016-02-22 22:00;2016-02-22 23:00;DK1;131,929993;17,680000
2016-02-22 21:00;2016-02-22 22:00;DK1;135,809998;18,200001
2016-02-22 20:00;2016-02-22 21:00;DK1;139,910004;18,750000
2016-02-22 19:00;2016-02-22 20:00;DK1;144,320007;19,340000
2016-02-22 18:00;2016-02-22 19:00;DK1;150,059998;20,110001
2016-02-22 17:00;2016-02-22 18:00;DK1;152,369995;20,420000
2016-02-22 16:00;2016-02-22 17:00;DK1;151,250000;20,270000
2016-02-22 15:00;2016-02-22 16:00;DK1;146,029999;19,570000
2016-02-22 14:00;2016-02-22 15:00;DK1;143,490005;19,230000
2016-02-22 13:00;2016-02-22 14:00;DK1;142,300003;19,070000
2016-02-22 12:00;2016-02-22 13:00;DK1;143,869995;19,280001
2016-02-22 11:00;2016-02-22 12:00;DK1;146,110001;19,580000
2016-02-22 10:00;2016-02-22 11:00;DK1;148,570007;19,910000
2016-02-22 09:00;2016-02-22 10:00;DK1;150,509995;20,170000
2016-02-22 08:00;2016-02-22 09:00;DK1;152,220001;20,400000
2016-02-22 07:00;2016-02-22 08:00;DK1;153,190002;20,530001
2016-02-22 06:00;2016-02-22 07:00;DK1;150,429993;20,160000
2016-02-22 05:00;2016-02-22 06:00;DK1;134,690002;18,049999
2016-02-22 04:00;2016-02-22 05:00;DK1;56,939999;7,630000
2016-02-22 03:00;2016-02-22 04:00;DK1;0,300000;0,040000
2016-02-22 02:00;2016-02-22 03:00;DK1;-0,450000;-0,060000
2016-02-22 01:00;2016-02-22 02:00;DK1;-6,870000;-0,920000
2016-02-22 00:00;2016-02-22 01:00;DK1;0,150000;0,020000
2016-02-21 23:00;2016-02-22 00:00;DK1;0,750000;0,100000
2016-02-21 22:00;2016-02-21 23:00;DK1;69,470001;9,310000
2016-02-21 21:00;2016-02-21 22:00;DK1;104,019997;13,940000
2016-02-21 20:00;2016-02-21 21:00;DK1;123,120003;16,500000
2016-02-21 19:00;2016-02-21 20:00;DK1;116,029999;15,550000
2016-02-21 18:00;2016-02-21 19:00;DK1;135,809998;18,200001
2016-02-21 17:00;2016-02-21 18:00;DK1;138,869995;18,610001
2016-02-21 16:00;2016-02-21 17:00;DK1;129,169998;17,309999
2016-02-21 15:00;2016-02-21 16:00;DK1;57,380001;7,690000
2016-02-21 14:00;2016-02-21 15:00;DK1;36,939999;4,950000
2016-02-21 13:00;2016-02-21 14:00;DK1;57,529999;7,710000
2016-02-21 12:00;2016-02-21 13:00;DK1;79,099998;10,600000
2016-02-21 11:00;2016-02-21 12:00;DK1;111,559998;14,950000
2016-02-21 10:00;2016-02-21 11:00;DK1;111,480003;14,940000
2016-02-21 09:00;2016-02-21 10:00;DK1;97,529999;13,070000
2016-02-21 08:00;2016-02-21 09:00;DK1;80,660004;10,810000
2016-02-21 07:00;2016-02-21 08:00;DK1;41,939999;5,620000
2016-02-21 06:00;2016-02-21 07:00;DK1;0,970000;0,130000
2016-02-21 05:00;2016-02-21 06:00;DK1;-0,370000;-0,050000
2016-02-21 04:00;2016-02-21 05:00;DK1;0,970000;0,130000
2016-02-21 03:00;2016-02-21 04:00;DK1;3,430000;0,460000
2016-02-21 02:00;2016-02-21 03:00;DK1;23,430000;3,140000
2016-02-21 01:00;2016-02-21 02:00;DK1;37,980000;5,090000
2016-02-21 00:00;2016-02-21 01:00;DK1;48,650002;6,520000
2016-02-20 23:00;2016-02-21 00:00;DK1;69,919998;9,370000
2016-02-20 22:00;2016-02-20 23:00;DK1;59,919998;8,030000
2016-02-20 21:00;2016-02-20 22:00;DK1;87,980003;11,790000
2016-02-20 20:00;2016-02-20 21:00;DK1;103,870003;13,920000
2016-02-20 19:00;2016-02-20 20:00;DK1;141,479996;18,959999
2016-02-20 18:00;2016-02-20 19:00;DK1;136,179993;18,250000
2016-02-20 17:00;2016-02-20 18:00;DK1;138,500000;18,559999
2016-02-20 16:00;2016-02-20 17:00;DK1;141,710007;18,990000
2016-02-20 15:00;2016-02-20 16:00;DK1;120,510002;16,150000
2016-02-20 14:00;2016-02-20 15:00;DK1;119,769997;16,049999
2016-02-20 13:00;2016-02-20 14:00;DK1;117,680000;15,770000
2016-02-20 12:00;2016-02-20 13:00;DK1;118,949997;15,940000
2016-02-20 11:00;2016-02-20 12:00;DK1;126,559998;16,959999
2016-02-20 10:00;2016-02-20 11:00;DK1;126,860001;17,000000
2016-02-20 09:00;2016-02-20 10:00;DK1;122,080002;16,360001
2016-02-20 08:00;2016-02-20 09:00;DK1;100,220001;13,430000
2016-02-20 07:00;2016-02-20 08:00;DK1;64,849998;8,690000
2016-02-20 06:00;2016-02-20 07:00;DK1;67,830002;9,090000
2016-02-20 05:00;2016-02-20 06:00;DK1;37,759998;5,060000
2016-02-20 04:00;2016-02-20 05:00;DK1;37,389999;5,010000
2016-02-20 03:00;2016-02-20 04:00;DK1;71,040001;9,520000
2016-02-20 02:00;2016-02-20 03:00;DK1;72,309998;9,690000
2016-02-20 01:00;2016-02-20 02:00;DK1;86,110001;11,540000
2016-02-20 00:00;2016-02-20 01:00;DK1;125,510002;16,820000
2016-02-19 23:00;2016-02-20 00:00;DK1;30,150000;4,040000
2016-02-19 22:00;2016-02-19 23:00;DK1;127,239998;17,049999
2016-02-19 21:00;2016-02-19 22:00;DK1;131,949997;17,680000
2016-02-19 20:00;2016-02-19 21:00;DK1;136,199997;18,250000
2016-02-19 19:00;2016-02-19 20:00;DK1;142,100006;19,040001
2016-02-19 18:00;2016-02-19 19:00;DK1;148,589996;19,910000
2016-02-19 17:00;2016-02-19 18:00;DK1;151,500000;20,299999
2016-02-19 16:00;2016-02-19 17:00;DK1;150,750000;20,200001
2016-02-19 15:00;2016-02-19 16:00;DK1;147,919998;19,820000
2016-02-19 14:00;2016-02-19 15:00;DK1;148,509995;19,900000
2016-02-19 13:00;2016-02-19 14:00;DK1;150,830002;20,209999
2016-02-19 12:00;2016-02-19 13:00;DK1;152,389999;20,420000
2016-02-19 11:00;2016-02-19 12:00;DK1;155,830002;20,879999
2016-02-19 10:00;2016-02-19 11:00;DK1;159,929993;21,430000
2016-02-19 09:00;2016-02-19 10:00;DK1;181,050003;24,260000
2016-02-19 08:00;2016-02-19 09:00;DK1;191,800003;25,700001
2016-02-19 07:00;2016-02-19 08:00;DK1;266,279999;35,680000
2016-02-19 06:00;2016-02-19 07:00;DK1;181,949997;24,379999
2016-02-19 05:00;2016-02-19 06:00;DK1;151,720001;20,330000
2016-02-19 04:00;2016-02-19 05:00;DK1;141,720001;18,990000
2016-02-19 03:00;2016-02-19 04:00;DK1;142,320007;19,070000
2016-02-19 02:00;2016-02-19 03:00;DK1;138,509995;18,559999
2016-02-19 01:00;2016-02-19 02:00;DK1;135,300003;18,129999
2016-02-19 00:00;2016-02-19 01:00;DK1;135,529999;18,160000
2016-02-18 23:00;2016-02-19 00:00;DK1;137,990005;18,490000
2016-02-18 22:00;2016-02-18 23:00;DK1;135,539993;18,160000
2016-02-18 21:00;2016-02-18 22:00;DK1;142,630005;19,110001
2016-02-18 20:00;2016-02-18 21:00;DK1;147,929993;19,820000
2016-02-18 19:00;2016-02-18 20:00;DK1;151,210007;20,260000
2016-02-18 18:00;2016-02-18 19:00;DK1;169,720001;22,740000
2016-02-18 17:00;2016-02-18 18:00;DK1;191,740005;25,690001
2016-02-18 16:00;2016-02-18 17:00;DK1;191,960007;25,719999
2016-02-18 15:00;2016-02-18 16:00;DK1;169,570007;22,719999
2016-02-18 14:00;2016-02-18 15:00;DK1;163,229996;21,870001
2016-02-18 13:00;2016-02-18 14:00;DK1;168,009995;22,510000
2016-02-18 12:00;2016-02-18 13:00;DK1;177,779999;23,820000
2016-02-18 11:00;2016-02-18 12:00;DK1;177,410004;23,770000
2016-02-18 10:00;2016-02-18 11:00;DK1;181,660004;24,340000
2016-02-18 09:00;2016-02-18 10:00;DK1;191,070007;25,600000
2016-02-18 08:00;2016-02-18 09:00;DK1;248,020004;33,230000
2016-02-18 07:00;2016-02-18 08:00;DK1;288,089996;38,599998
2016-02-18 06:00;2016-02-18 07:00;DK1;258,760010;34,669998
2016-02-18 05:00;2016-02-18 06:00;DK1;153,820007;20,610001
2016-02-18 04:00;2016-02-18 05:00;DK1;146,360001;19,610001
2016-02-18 03:00;2016-02-18 04:00;DK1;141,960007;19,020000
2016-02-18 02:00;2016-02-18 03:00;DK1;137,110001;18,370001
2016-02-18 01:00;2016-02-18 02:00;DK1;135,089996;18,100000
2016-02-18 00:00;2016-02-18 01:00;DK1;135,020004;18,090000
2016-02-17 23:00;2016-02-18 00:00;DK1;133,899994;17,940001
2016-02-17 22:00;2016-02-17 23:00;DK1;130,240005;17,450001
2016-02-17 21:00;2016-02-17 22:00;DK1;133,149994;17,840000
2016-02-17 20:00;2016-02-17 21:00;DK1;135,979996;18,219999
2016-02-17 19:00;2016-02-17 20:00;DK1;138,000000;18,490000
2016-02-17 18:00;2016-02-17 19:00;DK1;141,360001;18,940001
2016-02-17 17:00;2016-02-17 18:00;DK1;147,479996;19,760000
2016-02-17 16:00;2016-02-17 17:00;DK1;145,539993;19,500000
2016-02-17 15:00;2016-02-17 16:00;DK1;139,940002;18,750000
2016-02-17 14:00;2016-02-17 15:00;DK1;139,419998;18,680000
2016-02-17 13:00;2016-02-17 14:00;DK1;139,490005;18,690001
2016-02-17 12:00;2016-02-17 13:00;DK1;140,460007;18,820000
2016-02-17 11:00;2016-02-17 12:00;DK1;141,059998;18,900000
2016-02-17 10:00;2016-02-17 11:00;DK1;143,300003;19,200001
2016-02-17 09:00;2016-02-17 10:00;DK1;147,850006;19,809999
2016-02-17 08:00;2016-02-17 09:00;DK1;149,570007;20,040001
2016-02-17 07:00;2016-02-17 08:00;DK1;154,199997;20,660000
2016-02-17 06:00;2016-02-17 07:00;DK1;145,990005;19,559999
2016-02-17 05:00;2016-02-17 06:00;DK1;137,250000;18,389999
2016-02-17 04:00;2016-02-17 05:00;DK1;133,220001;17,850000
2016-02-17 03:00;2016-02-17 04:00;DK1;130,759995;17,520000
2016-02-17 02:00;2016-02-17 03:00;DK1;128,000000;17,150000
2016-02-17 01:00;2016-02-17 02:00;DK1;126,879997;17,000000
2016-02-17 00:00;2016-02-17 01:00;DK1;128,300003;17,190001
2016-02-16 23:00;2016-02-17 00:00;DK1;111,879997;14,990000
2016-02-16 22:00;2016-02-16 23:00;DK1;130,899994;17,540001
2016-02-16 21:00;2016-02-16 22:00;DK1;136,199997;18,250000
2016-02-16 20:00;2016-02-16 21:00;DK1;140,160004;18,780001
2016-02-16 19:00;2016-02-16 20:00;DK1;146,800003;19,670000
2016-02-16 18:00;2016-02-16 19:00;DK1;165,529999;22,180000
2016-02-16 17:00;2016-02-16 18:00;DK1;200,979996;26,930000
2016-02-16 16:00;2016-02-16 17:00;DK1;294,489990;39,459999
2016-02-16 15:00;2016-02-16 16:00;DK1;189,490005;25,389999
2016-02-16 14:00;2016-02-16 15:00;DK1;178,369995;23,900000
2016-02-16 13:00;2016-02-16 14:00;DK1;195,610001;26,209999
2016-02-16 12:00;2016-02-16 13:00;DK1;213,369995;28,590000
2016-02-16 11:00;2016-02-16 12:00;DK1;231,649994;31,040001
2016-02-16 10:00;2016-02-16 11:00;DK1;260,160004;34,860001
2016-02-16 09:00;2016-02-16 10:00;DK1;277,850006;37,230000
2016-02-16 08:00;2016-02-16 09:00;DK1;316,579987;42,419998
2016-02-16 07:00;2016-02-16 08:00;DK1;314,040009;42,080002
2016-02-16 06:00;2016-02-16 07:00;DK1;294,489990;39,459999
2016-02-16 05:00;2016-02-16 06:00;DK1;178,070007;23,860001
2016-02-16 04:00;2016-02-16 05:00;DK1;141,270004;18,930000
2016-02-16 03:00;2016-02-16 04:00;DK1;139,179993;18,650000
2016-02-16 02:00;2016-02-16 03:00;DK1;136,270004;18,260000
2016-02-16 01:00;2016-02-16 02:00;DK1;135,009995;18,090000
2016-02-16 00:00;2016-02-16 01:00;DK1;135,380005;18,139999
2016-02-15 23:00;2016-02-16 00:00;DK1;135,979996;18,219999
2016-02-15 22:00;2016-02-15 23:00;DK1;133,139999;17,840000
2016-02-15 21:00;2016-02-15 22:00;DK1;137,850006;18,469999
2016-02-15 20:00;2016-02-15 21:00;DK1;141,130005;18,910000
2016-02-15 19:00;2016-02-15 20:00;DK1;147,320007;19,740000
2016-02-15 18:00;2016-02-15 19:00;DK1;165,610001;22,190001
2016-02-15 17:00;2016-02-15 18:00;DK1;219,720001;29,440001
2016-02-15 16:00;2016-02-15 17:00;DK1;207,250000;27,770000
2016-02-15 15:00;2016-02-15 16:00;DK1;151,130005;20,250000
2016-02-15 14:00;2016-02-15 15:00;DK1;144,710007;19,389999
2016-02-15 13:00;2016-02-15 14:00;DK1;146,279999;19,600000
2016-02-15 12:00;2016-02-15 13:00;DK1;150,229996;20,129999
2016-02-15 11:00;2016-02-15 12:00;DK1;153,820007;20,610001
2016-02-15 10:00;2016-02-15 11:00;DK1;163,589996;21,920000
2016-02-15 09:00;2016-02-15 10:00;DK1;225,089996;30,160000
2016-02-15 08:00;2016-02-15 09:00;DK1;236,360001;31,670000
2016-02-15 07:00;2016-02-15 08:00;DK1;219,940002;29,469999
2016-02-15 06:00;2016-02-15 07:00;DK1;223,369995;29,930000
2016-02-15 05:00;2016-02-15 06:00;DK1;138,520004;18,559999
2016-02-15 04:00;2016-02-15 05:00;DK1;109,339996;14,650000
2016-02-15 03:00;2016-02-15 04:00;DK1;94,629997;12,680000
2016-02-15 02:00;2016-02-15 03:00;DK1;121,129997;16,230000
2016-02-15 01:00;2016-02-15 02:00;DK1;119,190002;15,970000
2016-02-15 00:00;2016-02-15 01:00;DK1;119,410004;16,000000
2016-02-14 23:00;2016-02-15 00:00;DK1;123,669998;16,570000
2016-02-14 22:00;2016-02-14 23:00;DK1;130,759995;17,520000
2016-02-14 21:00;2016-02-14 22:00;DK1;132,770004;17,790001
2016-02-14 20:00;2016-02-14 21:00;DK1;133,960007;17,950001
2016-02-14 19:00;2016-02-14 20:00;DK1;136,429993;18,280001
2016-02-14 18:00;2016-02-14 19:00;DK1;139,639999;18,709999
2016-02-14 17:00;2016-02-14 18:00;DK1;142,250000;19,059999
2016-02-14 16:00;2016-02-14 17:00;DK1;158,289993;21,209999
2016-02-14 15:00;2016-02-14 16:00;DK1;126,580002;16,959999
2016-02-14 14:00;2016-02-14 15:00;DK1;112,919998;15,130000
2016-02-14 13:00;2016-02-14 14:00;DK1;121,430000;16,270000
2016-02-14 12:00;2016-02-14 13:00;DK1;129,410004;17,340000
2016-02-14 11:00;2016-02-14 12:00;DK1;132,020004;17,690001
2016-02-14 10:00;2016-02-14 11:00;DK1;134,410004;18,010000
2016-02-14 09:00;2016-02-14 10:00;DK1;130,679993;17,510000
2016-02-14 08:00;2016-02-14 09:00;DK1;130,979996;17,549999
2016-02-14 07:00;2016-02-14 08:00;DK1;127,839996;17,129999
2016-02-14 06:00;2016-02-14 07:00;DK1;126,199997;16,910000
2016-02-14 05:00;2016-02-14 06:00;DK1;126,430000;16,940001
2016-02-14 04:00;2016-02-14 05:00;DK1;125,610001;16,830000
2016-02-14 03:00;2016-02-14 04:00;DK1;124,040001;16,620001
2016-02-14 02:00;2016-02-14 03:00;DK1;123,070000;16,490000
2016-02-14 01:00;2016-02-14 02:00;DK1;123,519997;16,549999
2016-02-14 00:00;2016-02-14 01:00;DK1;125,160004;16,770000
2016-02-13 23:00;2016-02-14 00:00;DK1;97,470001;13,060000
2016-02-13 22:00;2016-02-13 23:00;DK1;125,959999;16,879999
2016-02-13 21:00;2016-02-13 22:00;DK1;137,820007;18,469999
2016-02-13 20:00;2016-02-13 21:00;DK1;138,419998;18,549999
2016-02-13 19:00;2016-02-13 20:00;DK1;142,600006;19,110001
2016-02-13 18:00;2016-02-13 19:00;DK1;146,479996;19,629999
2016-02-13 17:00;2016-02-13 18:00;DK1;153,119995;20,520000
2016-02-13 16:00;2016-02-13 17:00;DK1;152,899994;20,490000
2016-02-13 15:00;2016-02-13 16:00;DK1;143,350006;19,209999
2016-02-13 14:00;2016-02-13 15:00;DK1;138,199997;18,520000
2016-02-13 13:00;2016-02-13 14:00;DK1;138,419998;18,549999
2016-02-13 12:00;2016-02-13 13:00;DK1;138,789993;18,600000
2016-02-13 11:00;2016-02-13 12:00;DK1;140,809998;18,870001
2016-02-13 10:00;2016-02-13 11:00;DK1;142,600006;19,110001
2016-02-13 09:00;2016-02-13 10:00;DK1;142,899994;19,150000
2016-02-13 08:00;2016-02-13 09:00;DK1;141,550003;18,969999
2016-02-13 07:00;2016-02-13 08:00;DK1;136,850006;18,340000
2016-02-13 06:00;2016-02-13 07:00;DK1;135,960007;18,219999
2016-02-13 05:00;2016-02-13 06:00;DK1;133,639999;17,910000
2016-02-13 04:00;2016-02-13 05:00;DK1;135,289993;18,129999
2016-02-13 03:00;2016-02-13 04:00;DK1;133,720001;17,920000
2016-02-13 02:00;2016-02-13 03:00;DK1;133,119995;17,840000
2016-02-13 01:00;2016-02-13 02:00;DK1;132,750000;17,790001
2016-02-13 00:00;2016-02-13 01:00;DK1;134,839996;18,070000
2016-02-12 23:00;2016-02-13 00:00;DK1;137,449997;18,420000
2016-02-12 22:00;2016-02-12 23:00;DK1;134,330002;18,000000
2016-02-12 21:00;2016-02-12 22:00;DK1;138,070007;18,500000
2016-02-12 20:00;2016-02-12 21:00;DK1;142,169998;19,049999
2016-02-12 19:00;2016-02-12 20:00;DK1;146,270004;19,600000
2016-02-12 18:00;2016-02-12 19:00;DK1;265,380005;35,560001
2016-02-12 17:00;2016-02-12 18:00;DK1;301,209991;40,360001
2016-02-12 16:00;2016-02-12 17:00;DK1;257,920013;34,560001
2016-02-12 15:00;2016-02-12 16:00;DK1;151,500000;20,299999
2016-02-12 14:00;2016-02-12 15:00;DK1;148,289993;19,870001
2016-02-12 13:00;2016-02-12 14:00;DK1;149,860001;20,080000
2016-02-12 12:00;2016-02-12 13:00;DK1;182,399994;24,440001
2016-02-12 11:00;2016-02-12 12:00;DK1;161,869995;21,690001
2016-02-12 10:00;2016-02-12 11:00;DK1;182,320007;24,430000
2016-02-12 09:00;2016-02-12 10:00;DK1;250,679993;33,590000
2016-02-12 08:00;2016-02-12 09:00;DK1;252,619995;33,849998
2016-02-12 07:00;2016-02-12 08:00;DK1;269,410004;36,099998
2016-02-12 06:00;2016-02-12 07:00;DK1;217,020004;29,080000
2016-02-12 05:00;2016-02-12 06:00;DK1;146,949997;19,690001
2016-02-12 04:00;2016-02-12 05:00;DK1;137,539993;18,430000
2016-02-12 03:00;2016-02-12 04:00;DK1;134,330002;18,000000
2016-02-12 02:00;2016-02-12 03:00;DK1;132,539993;17,760000
2016-02-12 01:00;2016-02-12 02:00;DK1;131,570007;17,629999
2016-02-12 00:00;2016-02-12 01:00;DK1;132,320007;17,730000
2016-02-11 23:00;2016-02-12 00:00;DK1;133,809998;17,930000
2016-02-11 22:00;2016-02-11 23:00;DK1;133,550003;17,889999
2016-02-11 21:00;2016-02-11 22:00;DK1;138,100006;18,500000
2016-02-11 20:00;2016-02-11 21:00;DK1;144,520004;19,360001
2016-02-11 19:00;2016-02-11 20:00;DK1;148,779999;19,930000
2016-02-11 18:00;2016-02-11 19:00;DK1;152,580002;20,440001
2016-02-11 17:00;2016-02-11 18:00;DK1;268,589996;35,980000
2016-02-11 16:00;2016-02-11 17:00;DK1;218,720001;29,299999
2016-02-11 15:00;2016-02-11 16:00;DK1;150,050003;20,100000
2016-02-11 14:00;2016-02-11 15:00;DK1;148,330002;19,870001
2016-02-11 13:00;2016-02-11 14:00;DK1;148,779999;19,930000
2016-02-11 12:00;2016-02-11 13:00;DK1;149,600006;20,040001
2016-02-11 11:00;2016-02-11 12:00;DK1;149,899994;20,080000
2016-02-11 10:00;2016-02-11 11:00;DK1;151,539993;20,299999
2016-02-11 09:00;2016-02-11 10:00;DK1;153,850006;20,610001
2016-02-11 08:00;2016-02-11 09:00;DK1;156,539993;20,969999
2016-02-11 07:00;2016-02-11 08:00;DK1;184,610001;24,730000
2016-02-11 06:00;2016-02-11 07:00;DK1;178,190002;23,870001
2016-02-11 05:00;2016-02-11 06:00;DK1;145,789993;19,530001
2016-02-11 04:00;2016-02-11 05:00;DK1;135,119995;18,100000
2016-02-11 03:00;2016-02-11 04:00;DK1;131,830002;17,660000
2016-02-11 02:00;2016-02-11 03:00;DK1;126,680000;16,969999
2016-02-11 01:00;2016-02-11 02:00;DK1;126,230003;16,910000
2016-02-11 00:00;2016-02-11 01:00;DK1;130,339996;17,459999
2016-02-10 23:00;2016-02-11 00:00;DK1;132,279999;17,719999
2016-02-10 22:00;2016-02-10 23:00;DK1;128,449997;17,209999
2016-02-10 21:00;2016-02-10 22:00;DK1;133,899994;17,940001
2016-02-10 20:00;2016-02-10 21:00;DK1;140,610001;18,840000
2016-02-10 19:00;2016-02-10 20:00;DK1;144,940002;19,420000
2016-02-10 18:00;2016-02-10 19:00;DK1;148,970001;19,959999
2016-02-10 17:00;2016-02-10 18:00;DK1;214,279999;28,709999
2016-02-10 16:00;2016-02-10 17:00;DK1;233,830002;31,330000
2016-02-10 15:00;2016-02-10 16:00;DK1;155,470001;20,830000
2016-02-10 14:00;2016-02-10 15:00;DK1;146,809998;19,670000
2016-02-10 13:00;2016-02-10 14:00;DK1;149,119995;19,980000
2016-02-10 12:00;2016-02-10 13:00;DK1;147,029999;19,700001
2016-02-10 11:00;2016-02-10 12:00;DK1;148,149994;19,850000
2016-02-10 10:00;2016-02-10 11:00;DK1;158,300003;21,209999
2016-02-10 09:00;2016-02-10 10:00;DK1;162,330002;21,750000
2016-02-10 08:00;2016-02-10 09:00;DK1;150,020004;20,100000
2016-02-10 07:00;2016-02-10 08:00;DK1;149,199997;19,990000
2016-02-10 06:00;2016-02-10 07:00;DK1;146,589996;19,639999
2016-02-10 05:00;2016-02-10 06:00;DK1;140,690002;18,850000
2016-02-10 04:00;2016-02-10 05:00;DK1;120,910004;16,200001
2016-02-10 03:00;2016-02-10 04:00;DK1;120,540001;16,150000
2016-02-10 02:00;2016-02-10 03:00;DK1;119,570000;16,020000
2016-02-10 01:00;2016-02-10 02:00;DK1;119,639999;16,030001
2016-02-10 00:00;2016-02-10 01:00;DK1;119,639999;16,030001
2016-02-09 23:00;2016-02-10 00:00;DK1;122,330002;16,389999
2016-02-09 22:00;2016-02-09 23:00;DK1;119,320000;15,990000
2016-02-09 21:00;2016-02-09 22:00;DK1;136,779999;18,330000
2016-02-09 20:00;2016-02-09 21:00;DK1;135,660004;18,180000
2016-02-09 19:00;2016-02-09 20:00;DK1;137,899994;18,480000
2016-02-09 18:00;2016-02-09 19:00;DK1;139,169998;18,650000
2016-02-09 17:00;2016-02-09 18:00;DK1;140,289993;18,799999
2016-02-09 16:00;2016-02-09 17:00;DK1;140,740005;18,860001
2016-02-09 15:00;2016-02-09 16:00;DK1;136,479996;18,290001
2016-02-09 14:00;2016-02-09 15:00;DK1;134,470001;18,020000
2016-02-09 13:00;2016-02-09 14:00;DK1;132,380005;17,740000
2016-02-09 12:00;2016-02-09 13:00;DK1;131,929993;17,680000
2016-02-09 11:00;2016-02-09 12:00;DK1;130,960007;17,549999
2016-02-09 10:00;2016-02-09 11:00;DK1;131,410004;17,610001
2016-02-09 09:00;2016-02-09 10:00;DK1;132,300003;17,730000
2016-02-09 08:00;2016-02-09 09:00;DK1;133,270004;17,860001
2016-02-09 07:00;2016-02-09 08:00;DK1;134,089996;17,969999
2016-02-09 06:00;2016-02-09 07:00;DK1;132,899994;17,809999
2016-02-09 05:00;2016-02-09 06:00;DK1;126,709999;16,980000
2016-02-09 04:00;2016-02-09 05:00;DK1;20,820000;2,790000
2016-02-09 03:00;2016-02-09 04:00;DK1;0,300000;0,040000
2016-02-09 02:00;2016-02-09 03:00;DK1;-0,150000;-0,020000
2016-02-09 01:00;2016-02-09 02:00;DK1;-5,450000;-0,730000
2016-02-09 00:00;2016-02-09 01:00;DK1;-5,300000;-0,710000
2016-02-08 23:00;2016-02-09 00:00;DK1;-19,770000;-2,650000
2016-02-08 22:00;2016-02-08 23:00;DK1;72,529999;9,720000
2016-02-08 21:00;2016-02-08 22:00;DK1;96,629997;12,950000
2016-02-08 20:00;2016-02-08 21:00;DK1;113,570000;15,220000
2016-02-08 19:00;2016-02-08 20:00;DK1;113,720001;15,240000
2016-02-08 18:00;2016-02-08 19:00;DK1;133,940002;17,950001
2016-02-08 17:00;2016-02-08 18:00;DK1;129,089996;17,299999
2016-02-08 16:00;2016-02-08 17:00;DK1;132,899994;17,809999
2016-02-08 15:00;2016-02-08 16:00;DK1;118,949997;15,940000
2016-02-08 14:00;2016-02-08 15:00;DK1;122,010002;16,350000
2016-02-08 13:00;2016-02-08 14:00;DK1;120,510002;16,150000
2016-02-08 12:00;2016-02-08 13:00;DK1;120,139999;16,100000
2016-02-08 11:00;2016-02-08 12:00;DK1;122,010002;16,350000
2016-02-08 10:00;2016-02-08 11:00;DK1;123,949997;16,610001
2016-02-08 09:00;2016-02-08 10:00;DK1;123,570000;16,559999
2016-02-08 08:00;2016-02-08 09:00;DK1;122,449997;16,410000
2016-02-08 07:00;2016-02-08 08:00;DK1;123,500000;16,549999
2016-02-08 06:00;2016-02-08 07:00;DK1;120,660004;16,170000
2016-02-08 05:00;2016-02-08 06:00;DK1;91,930000;12,320000
2016-02-08 04:00;2016-02-08 05:00;DK1;54,619999;7,320000
2016-02-08 03:00;2016-02-08 04:00;DK1;10,450000;1,400000
2016-02-08 02:00;2016-02-08 03:00;DK1;8,660000;1,160000
2016-02-08 01:00;2016-02-08 02:00;DK1;39,099998;5,240000
2016-02-08 00:00;2016-02-08 01:00;DK1;59,619999;7,990000
2016-02-07 23:00;2016-02-08 00:00;DK1;74,769997;10,020000
2016-02-07 22:00;2016-02-07 23:00;DK1;69,320000;9,290000
2016-02-07 21:00;2016-02-07 22:00;DK1;112,230003;15,040000
2016-02-07 20:00;2016-02-07 21:00;DK1;102,900002;13,790000
2016-02-07 19:00;2016-02-07 20:00;DK1;121,180000;16,240000
